HP 8591E ROM Strings Index
File    : all_fixed.bin
Min len : 5 chars
Total   : 5532 strings  (3146 real-text, 2386 code-noise)

================================================================================
SECTION 1 — Real Text Strings (3146 entries)
  Region codes: V=Vectors  C=Code  D=Data  S=Strings  E=Empty
================================================================================
    Offset    Len  Rgn  String
  0x0004993d     11  [S]  CAL: Stored
  0x00049959      6  [S]  STORED
  0x00049961     14  [S]  CAL AMP NEEDED
  0x00049971      6  [S]  stored
  0x0004998f     16  [S]  SIGNAL NOT FOUND
  0x000499a1     25  [S]  Press CAL STORE\t  to save
  0x000499c5     46  [S]  : done'MKOFF ALL;E1;SUB SS,MF,CF;ADD CF,CF,SS;
  0x000499f5      6  [S]  SP DN;
  0x000499fd     30  [S]  MKPK;MKCF;SP DN;DN;\nMKPK;MKCF;
  0x00049a1d     19  [S]  M1M2E1;MKCF;SP1000;
  0x00049a31     51  [S]  M1M2E1;MKCF; %LF;AUNITS DBM;DEMOD ENABLE;COUPLE DC;
  0x00049a65     22  [S]  LF;AUNITS DBM;SP100MZ;
  0x00049a81      8  [S]  SP200MZ;
  0x00049a8b      8  [S]  E1;MKCF;
  0x00049a95      8  [S]  SP100MZ;
  0x00049a9f     28  [S]  E1;SMOOTH TRA,3;MKD;MKPK NH;
  0x00049abd     52  [S]  M1;0LF;AUNITS DBM;COMB ON;MKPX15;AT40;HNLOCK0;SP1GZ;
  0x00049af3     24  [S]  MKN;MKPK NR;MKD;MKPK NR;
  0x00049b0d     16  [S]  HNUNLK;M1;MKPX6;
  0x00049b1f     20  [S]  M1EM A4 B4 KSm;KSo;o
  0x00049b3b     16  [S]  M1EM A4 KSm;KSo;
  0x00049b4d     18  [S]  NO YTF AVAILABLE 7
  0x00049b6c     10  [S]  Exponen-18
  0x00049b7d      7  [S]  Slope-5
  0x00049b8c      9  [S]  Intercept
  0x00049ba4     10  [S]  SpanSens-5
  0x00049bb1      6  [S]  SP7GZ;
  0x00049bb9      8  [S]  SP6.4GZ;
  0x00049bc3     14  [S]  SP60MZ;A1B1B3;
  0x00049bd3      6  [S]  VBO-1;
  0x00049bdb     18  [S]  VBO-3;AT0;RL-30; N
  0x00049bf5     28  [S]  M2E1;\nAT0;RL-20; \nAT0;RL-30;
  0x00049c13     15  [S]  VBO-1;A1B1B3M1;
  0x00049c23      8  [S]  RB AUTO;
  0x00049c2d      6  [S]  SP4MZ;
  0x00049c35      8  [S]  SP60MZ;B
  0x00049c45      8  [S]  RB30KZ;B
  0x00049c5d     26  [S]  MOV TRD[1],MEAN TRA[1,40];
  0x00049c79     10  [S]  VBO-3; U2a
  0x00049c95     17  [S]  A4;E1; \tA1B1B3M1;
  0x00049ca7      6  [S]  VBO-2;
  0x00049caf     14  [S]  RB300KZ;VBO-1;
  0x00049cbf      8  [S]  RB1MZ; A
  0x00049ce7     19  [S]  A4;SMOOTH TRB,5;E1;
  0x00049cfb     11  [S]  LOST SIGNAL
  0x00049d07      8  [S]  COMB ON;
  0x00049d25     17  [S]  YTF Slope approx.
  0x00049d54    105  [S]  !Cal harmonic >= 5.7 GHz NOT found"Comb harmonic at 6.3 GHz NOT found "Comb harmonic at 9.5 GHz NOT found
  0x00049dbf     16  [S]  AT AUTO;RESETRL;
  0x00049dd1     12  [S]  YTF Band cal
  0x00049de5     17  [S]  YTF Band Tune cal
  0x00049df9     17  [S]  YTF Band Span cal
  0x00049e15     14  [S]  CAL YTF FAILED
  0x00049e25     12  [S]  CAL YTF DONE
  0x00049e33     20  [S]  YTF is not available
  0x00049e51      8  [S]  ROFFSET;
  0x00049e5b     15  [S]  CAL ATTEN ERROR
  0x00049e81     38  [S]  POLE3 LF;AUNITS DBM;AT70;RL60;CF150MZ;
  0x00049ea9     17  [S]  SP0;RB30;ST700MS;
  0x00049ecd     12  [S]  LN;RB10;ST1;
  0x00049edb      7  [S]  CALBOTH
  0x00049ef7     15  [S]  ST1; \tE1;ST.02;
  0x00049f07     94  [S]  MPRST;AUNITS DBM;!SP0;RB1KZ;ST 20MS;ST AUTO;SS50MZ;*Mixing N/W     LFRQ       HFRQ         ERR
  0x00049f67     21  [S]  FM coil\rADD CF,CF,SS;
  0x00049f7d     23  [S]  FMERRP error \t  POS   N
  0x00049f99     16  [S]  SP0;ADD CF,CF,0;
  0x00049fab     40  [S]  WDISCP error \t  POS   W\rMPY CF,CF,.5;fff
  0x00049fd8      8  [S]  NEG   N@
  0x00049fe6      7  [S]  NEG   W
  0x00049ff1      7  [S]  Swpsens
  0x00049ff9     24  [S]  RB AUTO;SP100MZ;ST100MS;
  0x0004a01a     38  [S]  %MKOFF ALL;MPY SS,SP,0.4;ADD CF,CF,SS;
  0x0004a051     27  [S]  MPY SS,SP,0.8;SUB CF,CF,SS;
  0x0004a06d     18  [S]  E1 MOV TRB[2],MKP;
  0x0004a081     17  [S]  FM SPAN SENS FAIL
  0x0004a093     10  [S]  SP10MZ;fff
  0x0004a09f     15  [S]  SP99KZ;ST AUTO;
  0x0004a0af     47  [S]  ADD SP,SP,4; !M2E1M3 MPY SS,SP,.4;SUB CF,CF,SS;
  0x0004a0df     30  [S]  E1 MOV TRB[1],MKP;SUB SP,SP,4;
  0x0004a0ff     16  [S]  HD AUTO;SP100MZ;
  0x0004a119      6  [S]  SP.3MZ
  0x0004a121      6  [S]  M1E1M3
  0x0004a12d     10  [S]  SWPSENS M:
  0x0004a139     11  [S]  WSWPSENS M:
  0x0004a151     49  [S]  F: -KSv MPRST AUNITS DBM;ADD RL,RL,50;CF0HZ;ST.3;
  0x0004a189     74  [S]  LF KSv;AUNITS DBM; 6LF KSv CF0;AUNITS DBM;SP1GZ;ADD RL,RL,50;MKPX15;VBO-2;
  0x0004a1d5     31  [S]  E1;SUB RL,RL,50; \rSMOOTH TRA,3;
  0x0004a1f9     58  [S]  TRB\tCOMB OFF;,KSv;MPRST;AUNITS DBM;CF0;DET MNSP;ST.06;SP0;
  0x0004a23b     29  [S]  MOV TRB[1],MEAN TRA;DET SWPR;
  0x0004a259     19  [S]  SUB TRA,TRA,TRB[1];
  0x0004a285     30  [S]  SP100MZ RB100KZ SUB RL,RL,60;P
  0x0004a2a6      9  [S]  ZERO FAIL
  0x0004a2b1     20  [S]  MAIN COIL SENSE FAIL
  0x0004a2c7     46  [S]  AT0;SP100MZ;  MPRST AUNITS DBM;SP20MZ;RB300KZ;
  0x0004a2f7     19  [S]  MPY SP,CF,2.5;ST.3;
  0x0004a311     30  [S]  MOV TRA[1],PEAKS TRB,TRA,FREQ;
  0x0004a331     16  [S]  SPAN SENS FAIL P
  0x0004a343     47  [S]  %MPRST;AUNITS DBM;KSv;CF300MZ;SP100MZ;\tMC delay
  0x0004a375      7  [S]  RC0;HD;
  0x0004a383     14  [S]  CAL AMP needed
  0x0004a393     16  [S]  SMOOTH TRA,3;E1;
  0x0004a3a5     11  [S]  M1;E1;MKCF;
  0x0004a3b7     18  [S]  NO MIXER AVAILABLE
  0x0004a3cb     14  [S]  A4;B4;KSo;KSm;
  0x0004a3db     20  [S]  BAND    OPTIMUM BIAS
  0x0004a407      7  [S]  SS.8GZ;
  0x0004a40f      7  [S]  SS.7GZ;
  0x0004a417      7  [S]  SS.3GZ;
  0x0004a41f     14  [S]  RB30KZ;SP10MZ;
  0x0004a42f     29  [S]  RB0.3MZ;SP70MZ;\rRB30KZ;SP5MZ;
  0x0004a44d    196  [S]  LF AUNITS DBM;VBR1.0; HNLOCK1;CF3GZ;SS.3GZ;AT10;RL-30;  HNLOCK1;CF2.8GZ;SS.8GZ;AT10;RL0; "HNLOCK2;CF6.2GZ;SS.8GZ;AT10;RL-10; "HNLOCK3;CF12.4GZ;SS.7GZ;AT0;RL-20; "HNLOCK4;CF19.1GZ;SS.3GZ;AT0;RL-30;
  0x0004a513     12  [S]  mixer bias B
  0x0004a531     50  [S]  RB30KZ;MKPK;PP;MKPK;MKCF;\rMOV TRB,0;B3;\nMOV TRB,0;
  0x0004a565      6  [S]  SRQ 8;
  0x0004a571     24  [S]  MIXER BIAS CAL FAILED AT
  0x0004a59b     22  [S]  HARMONICS INSUFFICIENT
  0x0004a5b9     13  [S]  DET\tST1000MS;
  0x0004a5c7     20  [S]  SMOOTH TRA,39;M1;M2;
  0x0004a5dd     15  [S]  CF300MZ;SP20KZ;
  0x0004a5ed     18  [S]  Narrow RBW offsets
  0x0004a611     28  [S]  RL-20DM;SP0;DET SMP;ST100MS;
  0x0004a62f     18  [S]  SMOOTH TRA,7;MKPK;
  0x0004a649     21  [S]  CF300MZ;SP20KZ;RB3KZ;
  0x0004a65f     15  [S]  Narrow RBW gain
  0x0004a675     23  [S]  MKPK;MKCF;SP5000;RB1KZ;
  0x0004a68d     29  [S]  CLRW TRA;LN;AUNITS DBM;RL-20;
  0x0004a6f3     15  [S]  NBW gain failed
  0x0004a721     18  [S]  M1M2E1;MKRL;RL UP;
  0x0004a735     20  [S]  SMOOTH TRA,7;M1M2E1;
  0x0004a74b      6  [S]  POLE2Q
  0x0004a753     10  [S]  POLE3Q fff
  0x0004a75f     16  [S]  Narrow RBW width
  0x0004a775     17  [S]  MKPK;MKCF;SP5000;
  0x0004a79f     16  [S]  NBW width failed
  0x0004a7b5     20  [S]  Narrow RBW Step Gain
  0x0004a7cb     29  [S]  MKPK;MKCF;VB100;RB300;SP10KZ;
  0x0004a7e9     21  [S]  SMOOTH TRA,39;M1M2E1;
  0x0004a7ff     27  [S]  LG10;AT AUTO;RL-20;DET POS;
  0x0004a821     18  [S]  Narrow RBW Log Amp
  0x0004a835     14  [S]  SMOOTH TRA,11;
  0x0004a84f     12  [S]  MKPX1;TH-35;
  0x0004a85d     34  [S]  NBW 200 Hz notch failed\tMKPX 0.4;L
  0x0004a883     27  [S]  NBW 200 Hz notch amp failed
  0x0004a89f     19  [S]  SMOOTH TRA,11;M1E1;
  0x0004a8cd     59  [S]  NBW 200 Hz width failed#SP400;CLRW TRA;LN;AUNITS DBM;RL-20;
  0x0004a909     19  [S]  Narrow RBW CISPR BW
  0x0004a91d     62  [S]  SP400;RB200;VB30;RL-18;LG5;"TH AUTO;LG5;RL0;RB300;VB100;SP1KZ;
  0x0004a989     16  [S]  narrow bandwidth
  0x0004a99b     21  [S]  DD DAC \rDD DAC Failed
  0x0004a9b1     40  [S]  amptd"SP DN;IF RB,LT,10000;RB3000;ENDIF;
  0x0004a9f3     12  [S]  MPY SP,RB,4;
  0x0004aa17      6  [S]  LN;M1;
  0x0004aa1f      6  [S]  SP1KZ;
  0x0004aa27     16  [S]  RES BW AMPL FAIL
  0x0004aa39     22  [S]  enter: 0dB PREAMP GAIN
  0x0004aa51     21  [S]  cannot execute CALAMP
  0x0004aa67     93  [S]  DEMOD ENABLE;COUPLE DC;-DET SMP;AUNITS DBM;LN AUNITS DBM;RL-10;VBO-2;\tGAIN FAIL\rRB10MZ RL-18;
  0x0004aac5     41  [S]  3dB BW !AT10;RL-16;LN;RB3KZ;SP50KZ;VBO-2;
  0x0004aaf7      8  [S]  DET POS;
  0x0004ab01      8  [S]  DET SMP;
  0x0004ab13     12  [S]  RL-16;AT UP;
  0x0004ab67      6  [S]  logamp
  0x0004ab6f     15  [S]  VB300HZ;SP10KZ;
  0x0004ab7f     11  [S]  gated sweep
  0x0004ab8b     19  [S]  RL-18DM;LN;DET SMP;
  0x0004ab9f     45  [S]  DET GTSMP;GP POS;GATECTL LEVEL;\rEMI bandwidth
  0x0004abcd     14  [S]  DET SMP;RL-18;
  0x0004abdd     58  [S]  RL-18; 2MPRST;CF300MZ;SP100MZ;DET SMP;LN AUNITS DBM;VBO-2;
  0x0004ac1b     40  [S]  @&MPRST;AUNITS DBM;RL-18;SP.1KZ;MKFCR10;
  0x0004ac45     14  [S]  fm gain+offset
  0x0004ac55     81  [S]  FMOFSET0;FMGAIN.5MZ; ;M2;RB1MZ;SP0;MKFCR10;DEMOD FM;DEMOD ON;SPEAKER OFF;DET FMV;
  0x0004aca7     21  [S]  SS375KZ;ADD CF,CF,SS;
  0x0004acbd     26  [S]  SUB CF,CF,SS;SUB CF,CF,SS;
  0x0004acd9     28  [S]  RB100KZ;MKFCR10;FMGAIN100KZ;
  0x0004acf7     11  [S]  FMGAIN10KZ;
  0x0004ad03     26  [S]  RB30KZ;MKFCR10;FMGAIN10KZ;
  0x0004ad1f     21  [S]  SS7.5KZ;ADD CF,CF,SS;
  0x0004ad35     24  [S]  ADD CF,CF,SS;FMGAIN2KZ;z
  0x0004ad69     24  [S]  Gate card not calibrated
  0x0004ad83     19  [S]  Verify gate trigger
  0x0004ad97     21  [S]  input is disconnected
  0x0004adad     20  [S]  and repeat CAL AMPTD
  0x0004ae03      8  [S]  TIMEBASE
  0x0004ae0d      7  [S]  FLATOFF
  0x0004ae15      6  [S]  FLATON
  0x0004ae23      6  [S]  DSPONE
  0x0004ae2b      6  [S]  DSPTWO
  0x0004ae33      8  [S]  DSPTHREE
  0x0004ae3d      6  [S]  NBWAMP
  0x0004ae45      7  [S]  NBWFREQ
  0x0004ae4d      7  [S]  NBWDUMP
  0x0004ae65      6  [S]  WBWAMP
  0x0004ae6d      7  [S]  FULLAMP
  0x0004ae85     15  [S]  PASSCODE NEEDED
  0x0004ae95     12  [S]  ADD RL,RL,0;
  0x0004aeaf     16  [S]  NO YTO AVAILABLE
  0x0004aec5     22  [S]  Mixer is not available
  0x0004aedd     10  [S]  MAX BND= `
  0x0004bbb1      6  [C]  EHDHEH
  0x0004bc85      7  [C]  E0EHE02
  0x0004bca8      6  [C]  JAl\n <
  0x0004bcc5      6  [C]  \N^ _O
  0x0004bcd0     58  [C]  START FREQ \nSTOP  FREQ \nSTEP  FREQ \nAMP ERROR  \nIP;A4;SP0;
  0x0004bd0d     17  [S]  TOTAL BAND COUNT:
  0x0004bd35     16  [S]  LENGTH \tFLATNESS
  0x0004bd47     15  [S]  PASSCODE NEEDED
  0x0004bd5b     18  [S]  INCORRECT HARDWARE
  0x0004bd6f     26  [S]  INCORRECT FLATNESS REQUEST
  0x0004bd8b     22  [S]  Set model number first
  0x0004be8a      6  [C]  qT`PBn
  0x0004eb68      7  [C]  gpN^ _X
  0x0004f0a0      7  [D]  B@N^ _X
  0x0004f6cf      6  [D]  RN^ _T
  0x0004fd38      6  [C]  FN^ _X
  0x000502eb      7  [C]  AMPCOR:
  0x0005030b     19  [S]  M1EM A4 B4 KSm;KSo;
  0x0005031f     91  [S]  Gain Settings %   RF   3rd Conv   21.4    Cal    Lin& Atten    DAC      Gain   Atten   Gain
  0x00050397      6  [S]  S gain
  0x000503a5     15  [S]  FM DEMODULATION
  0x000503bb     15  [S]  SLOPE\tNarrow BW
  0x000503cb      7  [S]  Wide BW
  0x000503d3     12  [S]  TRACKING GEN
  0x00050405     66  [S]  Narrow Bandwidth\nVCXO tune  \nDet offset \nLog offset \r Pole CF tune
  0x0005046f      9  [S]  Gain Corr
  0x0005047b      6  [S]  200 Hz
  0x00050493      6  [S]  100 Hz
  0x0005049b     18  [S]  300 Hz \n  SG error
  0x000504cd     10  [S]  Width Corr
  0x000504dd      7  [S]  Q1   Q2
  0x00050515     17  [S]  3dB  BWAMP LC XTL
  0x00050571     92  [S]  ~5M %     BANDWIDTH           AMPLITUDE\r\n\n3 6dB  BWAMP LC XTL  RFATN  SGAIN  LOG   LIN   NBW
  0x000505df     25  [S]  CA ATT ERR   BND GAIN ERR
  0x00050611      6  [S]  TUNING
  0x00050631     14  [S]  Sweepsens <10M
  0x00050643     14  [S]  Sweepsens Wide
  0x0005065b     14  [S]  Main Coil Sens
  0x00050673     14  [S]  FM Coilsens Er
  0x0005068b     13  [S]  Wide Disc Err
  0x0005069d     11  [S]  Band Offset
  0x000506a9      6  [S]  PkOfst
  0x000506b1     14  [S]  Wdsc sweepsens
  0x000506db     13  [S]  Last Cal Freq
  0x000506eb      8  [S]  DEFAULTS
  0x000506f5     12  [S]  Last Cal Amp
  0x00050705     17  [D]  ADD TRB,TRB,7600;
  0x00050717     17  [D]  ADD TRC,TRC,7600;
  0x0005079a     24  [D]  __WN_VAR_1 \n__WN_VAR_2 `
  0x00050bd2     11  [D]  bdgjmosuxz~
  0x00051076      9  [C]  qlNu0<PUN
  0x00051086      7  [C]  Nu0<PDN
  0x00051546      9  [C]  cdg<0<PRN
  0x000517ae      6  [D]  qlNu?.
  0x00051b84      6  [D]  JFfJ0.
  0x00052603      6  [D]  J0<SPN
  0x00052623      6  [D]  *0<LTN
  0x000528c1      6  [C]  lN^ _O
  0x00052944      7  [D]  qlN^ _O
  0x00052b4a      6  [D]  ql`\n <
  0x00052b56      7  [D]  ql0<IPN
  0x00052c93      6  [C]  `N^ _O
  0x00052fe2      9  [C]  PU;SP4;LT
  0x00052ff1      6  [C]  LT3; Q
  0x00053002     10  [S]  PU;SP1;LT;
  0x00053021     11  [S]  Reduce SPAN
  0x00053045     15  [S]  FAIL\tPU;SP5;LTB
  0x0005305d      6  [S]  PU;SP;
  0x00053188      7  [C]  oxN^ _T
  0x000532bc      6  [C]  ql`\n <
  0x00053552      6  [D]  q(Nu0<
  0x000538cd      6  [C]  n0<\r\nN
  0x0005395a      6  [C]  ql`\n <
  0x00053a6e      6  [C]  JFm\n=F
  0x00053f9d      6  [C]  vN^ _\
  0x000543cf      6  [C]  DN^ _X
  0x000549bf      8  [D]  G\tD:0z18
  0x00054b69      6  [D]  1FmF1M
  0x000553d1      6  [C]  vN^ _T
  0x000553ec      6  [C]  JFo*=|
  0x00055ad1     12  [C]  h\n\r\nREN TRUE
  0x00055adf     16  [C]  HP-IB OPERATION:
  0x00055af1      6  [C]  FORMAT
  0x00055af9      7  [C]  ENTER@Y
  0x00055b07     14  [D]  OUTPUT FORMAT:
  0x00055b23      8  [D]  PARALLEL
  0x00055b2d     18  [D]  ADRS / OPERATION `
  0x00055c40     10  [D]  zZsSaAwW2@
  0x00055c4e     12  [D]  cCxXdDeE4$3#
  0x00055c5e     10  [D]  vVfFtTrR5%
  0x00055c6e     12  [D]  nNbBhHgGyY6^
  0x00055c80     10  [D]  mMjJuU7&8*
  0x00055c8e     12  [D]  ,<kKiIoO0)9(
  0x00056776      7  [D]  BTN^ _P
  0x00056acd      6  [C]  eg\n=|u
  0x00056aed      6  [C]  eg\n=|u
  0x00056b0d      6  [C]  eg\n=|u
  0x00056b2d      6  [C]  eg\n=|u
  0x00056d4c      6  [C]  CPJ@o8
  0x00057644      7  [C]  o\n0<u5a
  0x00057876      7  [C]  o\n0<u3a
  0x000578cc      7  [C]  o\n0<u4a
  0x00058448      6  [C]  JFo&=|
  0x00058e68      8  [C]  BTJ@oH<<
  0x00059536      6  [C]  ph`d(x
  0x00059705      6  [D]  >N^ _P
  0x0005a11d      6  [C]  zN^ _X
  0x0005a225      8  [S]  MKPK HI;
  0x0005a241     49  [S]  MKOFF; \nBLANK TRA; \tVIEW TRA;\tCLRW TRA;\tMXMH TRA;
  0x0005a283      6  [S]  SNGLS;
  0x0005a28b      6  [S]  CONTS;
  0x0005a293     19  [S]  TM FREE; \tTM VIDEO;
  0x0005a2a7     23  [S]  TM LINE; \rSAVES number;
  0x0005a2bf     23  [S]  SAVET tracename,number;
  0x0005a2d7     12  [S]  RCLS number;
  0x0005a2e5     48  [S]  RCLT tracedest,number; \rMSI CARD|INT;\nSTOR name;
  0x0005a317     16  [S]  FUNCDEF name,@@;
  0x0005a329      6  [S]  VARDEF
  0x0005a331      6  [S]  KEYDEF
  0x0005a343      6  [S]  ENDIF;
  0x0005a34b      6  [S]  KEYDEF
  0x0005a353      6  [S]  KEYENH
  0x0005a35b      6  [S]  KEYCMD
  0x0005a363      6  [S]  KEYEXC
  0x0005a36b      6  [S]  KEYLBL
  0x0005a373      6  [S]  KEYCLR
  0x0005a37f      6  [S]  REPEAT
  0x0005a38d      6  [S]  ABORT;
  0x0005a395     27  [S]  OUTPUT address,format,data;
  0x0005a3b7      7  [S]  ONEOS @
  0x0005a3bf      7  [S]  ONSWP @
  0x0005a3c7      7  [S]  ONSRQ @
  0x0005a3cf      6  [S]  ONTIME
  0x0005a3d7      7  [S]  ONCYCLE
  0x0005a3e1      7  [S]  ONDELAY
  0x0005a3eb     14  [S]  Keyboard Entry
  0x0005a407      7  [S]  Command
  0x0005a411      6  [S]  Screen
  0x0005a419      6  [S]  Prefix
  0x0005a421     23  [S]  Edit item memory size =
  0x0005a43d     14  [S]  Total memory =
  0x0005a461     48  [S]  Factory dlp, not editable\tEDITNAME \n not found @
  0x0005b5fc      7  [D]  B@N^ _T
  0x0005bcdc      6  [C]  JFfv08
  0x0005be7f     15  [C]  DN^Nu\tWINACTIVE
  0x0005be8f      7  [C]  WINZOOM
  0x0005c78c      6  [C]  $x\nz*2
  0x0005d136      6  [D]  RS`\&n
  0x0005d146      6  [D]  SS`L&n
  0x0005d520      6  [C]  mpRF/.
  0x0005d5be      6  [C]  mFRF/.
  0x0005d812      6  [C]  hbNu0.
  0x0005dde9      6  [C]  AMPCOR
  0x0005ddf1      8  [C]  LIMILINE
  0x0005de1f      8  [S]  TITLESTR
  0x0005de29      8  [S]  PREFXSTR
  0x0005de33      7  [S]  CATNAME
  0x0005de3b      7  [S]  __EDBUF
  0x0005de43      7  [S]  LOGCORR
  0x0005de4b     10  [S]  NLOGCORR ?
  0x0005de5d     11  [S]  TRACE NAME:
  0x0005de89      8  [S]  RETURN `
  0x0005df3f      6  [C]  jN^ _X
  0x0005df83      6  [C]  hN^ _T
  0x0005e019      6  [C]  PN^ _T
  0x0005e542      6  [D]  fpBF=F
  0x0005f0e9      6  [D]  RHWp2N
  0x0005f884      6  [C]  SCBF88
  0x0005f9df     11  [C]  DD DSP FAIL
  0x0005f9eb     12  [C]  DD DSP ERROR
  0x0005f9ff     10  [C]  PARAMETER:
  0x0005fa0b      6  [S]  DDMEAS
  0x0005fa13      6  [S]  DDRECS
  0x0005fa1f     61  [S]  DM;9DET SMP;TM FREE;CF300MZ;SP0HZ;ST40US;RB3MZ;AT AUTO;SNGLS;
  0x0005fa5d     21  [S]  DD DAC \rCF350MZ;RL50;
  0x0005fa73     12  [S]  CF300MZ;RL0;
  0x0005fa8d      6  [S]  DDSEND
  0x0005fa9b     21  [S]  d`l0123456789ABCDEFNV
  0x0005fb0e    210  [S]  VRD __A;VRD __B;VRD __C;VRD __D;VRD __E;VRD __F;VRD __G;VRD __H;VRD __I;VRD __J;VRD __K;VRD __L;VRD __M;VRD __N;VRD __O;VRD __P;VRD __Q;VRD __R;VRD __S;VRD __T;VRD __U;VRD __V;VRD __W;VRD __X;VRD __Y;VRD __Z;NV
  0x0005fbf4    167  [S]  ZVARDEF __WN_ACT,0; VARDEF __WN_IDO,-1; VARDEF __WN_IDA,-1; VARDEF __WN_VAR_1,0; VARDEF __WN_VAR_2,0; VARDEF __WN_VAR_3,0; VARDEF __WN_VAR_4,0; VARDEF __WN_VAR_5,0; NV
  0x0005fcaa   2120  [S]  N^NuIF(!__WN_ACT); DLPINIT __WN_EXIT; {__WN_ACT=1;}; WININIT; WINOPEN __WN_IDO,0,120,400,90; WINITM -1,0; WINITM 0,1; WINANNOT 51,-40,95,"H"; WINANNOT 52,471,233,"H"; WINANNOT 1,0,98,"H"; WINANNOT 2,168,98,"H"; WINANNOT 3,306,98,"H"; WINANNOT 5,-40,200,"V",6; WINLABEL 6,""; WINANNOT 6,-40,170,"V"; WINANNOT 7,0,108,"H"; WINANNOT 8,208,108,"H"; WINANNOT 9,0,108,"H"; WINANNOT 10,208,108,"H"; WINANNOT 13,10,180,"V"; WINANNOT 16,-40,155,"V"; WINANNOT 37,-40,130,"V"; WINANNOT 30,285,200,"H"; WINANNOT 54,285,200,"H"; WINANNOT 44,285,190,"H"; WINANNOT 31,285,180,"H"; WINANNOT 42,285,170,"H"; WINANNOT 46,285,170,"H"; WINANNOT 49,10,200,"H"; WINANNOT 50,10,190,"H"; WINANNOT 33,155,200,"H"; WINANNOT 27,155,190,"H"; WINANNOT 48,155,180,"H"; WINANNOT 43,155,170,"H"; WINANNOT 47,155,160,"H"; WINANNOT 24,155,150,"H"; WINANNOT 25,155,150,"H"; WINANNOT 26,155,150,"H"; WINITM 12,1; WINCLOSE 0; WINZOOM; MKN; IF(SP!=0); {__WN_VAR_1=MF;}; {__WN_VAR_2=SP/10;}; ELSE {__WN_VAR_1=CF;}; {__WN_VAR_2=0;}; ENDIF; WINOPEN __WN_IDA,0,0,400,90; WINITM -1,0; WINITM 0,1; WINANNOT 51,-40,-22,"H"; WINANNOT 52,471,95,"H"; WINANNOT 1,0,-22,"H"; WINANNOT 2,168,-22,"H"; WINANNOT 3,306,-22,"H"; WINANNOT 5,-40,80,"V",6; WINLABEL 6,""; WINANNOT 6,-40,50,"V"; WINANNOT 7,0,-12,"H"; WINANNOT 8,208,-12,"H"; WINANNOT 9,0,-12,"H"; WINANNOT 10,208,-12,"H"; WINANNOT 13,10,60,"V"; WINANNOT 16,-40,35,"V"; WINANNOT 37,-40,10,"V"; WINANNOT 30,285,80,"H"; WINANNOT 54,285,80,"H"; WINANNOT 44,285,70,"H"; WINANNOT 31,285,60,"H"; WINANNOT 42,285,50,"H"; WINANNOT 46,285,50,"H"; WINANNOT 49,10,80,"H"; WINANNOT 50,10,70,"H"; WINANNOT 33,155,200,"H"; WINANNOT 27,155,190,"H"; WINANNOT 48,155,180,"H"; WINANNOT 43,155,170,"H"; WINANNOT 47,155,160,"H"; WINANNOT 24,155,150,"H"; WINANNOT 25,155,150,"H"; WINANNOT 26,155,150,"H"; WINITM 12,1; WINACTIVE __WN_IDA; {SP=__WN_VAR_2;}; {CF=__WN_VAR_1;}; MKN; MOV __A,ZMKACT __WN_IDO; MOV __A,ZMK ON; ZMKTYPE FREQ; {__WN_VAR_1=__WN_VAR_1-__WN_VAR_2/2;}; MOV __A,ZMKLEFT __WN_VAR_1; {__WN_VAR_1=__WN_VAR_1+__WN_VAR_2;}; MOV __A,ZMKRIGHT __WN_VAR_1; ZMKCP __WN_IDO,__WN_IDA; KEYDEF 8049,/WINZOOM;/; ENDIF; MENU 202; NV
  0x00060500    156  [S]  N^NuIF(MN==202); MENU 0; HD; ENDIF; IF(__WN_ACT); HD; ZMKCP -1,__WN_IDA; MOV __A,ZMK OFF; MOV __A,ZMKACT -1; WININIT; DISPOSE 8049; {__WN_ACT=0;}; ENDIF; NV
  0x000605aa    232  [S]  N^NuMOV __WN_VAR_4,WINACTIVE?; IF(__WN_VAR_4!=__WN_IDO); MOV __WN_VAR_4,VAVG; IF(__WN_VAR_4); VAVG OFF; ENDIF; ELSE {__WN_VAR_4=0;}; ENDIF; MOV __A,ZMKPK NR; IF(__WN_VAR_1); __WN_P_ZOOM; ENDIF; IF(__WN_VAR_4); VAVG ON; HD; ENDIF; NV
  0x000606a0    230  [S]  N^NuMOV __WN_VAR_4,WINACTIVE?; IF(__WN_VAR_4!=__WN_IDO); MOV __WN_VAR_4,VAVG; IF(__WN_VAR_4); VAVG OFF; ENDIF; ELSE {__WN_VAR_4=0;}; ENDIF; MOV __A,ZMKPK NL; IF(__WN_VAR_1);  __WN_P_ZOOM; ENDIF; IF(__WN_VAR_4); VAVG ON; HD; ENDIF;
